"subject","Aorder$","taskord$","Skew$","Trial","Size","Start","Running","Back1","Est","Rating"
302,"SL","ER","N",18,80,2,91.1111111111111,100,100,4
302,"SL","ER","N",19,140,2,93.6842105263158,80,142,8
302,"SL","ER","N",20,60,2,92,140,77,3
302,"SL","ER","N",21,120,2,93.3333333333333,60,126,5
302,"SL","ER","N",22,120,2,94.5454545454545,120,141,5
302,"SL","ER","N",23,120,1,95.6521739130435,120,83,5
302,"SL","ER","N",24,100,1,95.8333333333333,120,87,4
302,"SL","ER","N",25,100,1,96,100,90,4
302,"SL","ER","N",26,60,1,94.6153846153846,100,52,3
302,"SL","ER","N",27,20,1,91.8518518518518,60,18,1
302,"SL","ER","N",28,140,1,93.5714285714286,20,130,9
302,"SL","ER","N",29,40,1,91.7241379310345,140,30,3
302,"SL","ER","N",30,80,1,91.3333333333333,40,75,4
302,"SL","ER","N",31,120,1,91.3333333333333,80,130,7
302,"SL","ER","N",32,140,1,92.9032258064516,120,153,8
302,"SL","ER","N",33,120,1,94.5454545454545,140,118,8
302,"SL","ER","N",34,140,2,95.8823529411765,120,145,8
302,"SL","ER","N",35,80,2,95.4285714285714,140,104,4
302,"SL","ER","N",36,120,2,96.1111111111111,80,123,5
302,"SL","ER","N",37,120,2,96.7567567567568,120,131,6
302,"SL","ER","N",38,20,2,94.7368421052632,120,24,1
302,"SL","ER","N",39,100,2,94.8717948717949,20,87,4
302,"SL","ER","N",40,140,2,96,100,146,7
302,"SL","ER","N",41,40,2,94.6341463414634,140,52,3
302,"SL","ER","N",42,100,2,94.7619047619048,40,134,5
302,"SL","ER","N",43,120,2,95.3488372093023,100,114,7
302,"SL","ER","N",44,60,2,94.5454545454545,120,73,4
302,"SL","ER","N",45,60,1,93.7777777777778,60,46,4
302,"SL","ER","N",46,120,1,94.3478260869565,60,86,5
302,"SL","ER","N",47,20,1,92.7659574468085,120,16,1
302,"SL","ER","N",48,80,1,92.5,20,59,4
302,"SL","ER","N",49,140,1,93.469387755102,80,105,8
302,"SL","ER","N",50,100,1,93.6,140,89,6
302,"SL","ER","N",51,40,1,92.5490196078431,100,34,3
302,"SL","ER","N",52,120,1,93.0769230769231,40,86,7
302,"SL","ER","N",53,140,1,93.9622641509434,120,116,9
302,"SL","ER","N",54,100,1,94.0740740740741,140,103,7
302,"SL","ER","N",55,120,1,94.5454545454545,100,119,7
302,"SL","ER","N",56,40,2,93.5714285714286,120,69,3
302,"SL","ER","N",57,120,2,94.0350877192982,40,127,6
302,"SL","ER","N",58,140,2,94.8275862068966,120,143,8
302,"SL","ER","N",59,100,2,94.9152542372881,140,115,5
302,"SL","ER","N",60,20,2,93.6666666666667,100,25,1
302,"SL","ER","N",61,140,2,94.4262295081967,20,135,8
302,"SL","ER","N",62,120,2,94.8387096774194,140,123,7
302,"SL","ER","N",63,120,2,95.2380952380952,120,143,6
302,"SL","ER","N",64,100,2,95.3125,120,103,5
302,"SL","ER","N",65,80,2,95.0769230769231,100,95,4
302,"SL","ER","N",66,60,2,94.5454545454545,80,93,4
408,"SL","ER","N",1,60,1,60,60,41,4
408,"SL","ER","N",2,140,1,100,60,127,8
408,"SL","ER","N",3,120,1,106.666666666667,140,105,6
408,"SL","ER","N",4,80,1,100,120,81,4
408,"SL","ER","N",5,100,1,100,80,101,5
408,"SL","ER","N",6,100,1,100,100,106,5
408,"SL","ER","N",7,140,1,105.714285714286,100,159,9
408,"SL","ER","N",8,120,1,107.5,140,108,8
408,"SL","ER","N",9,20,1,97.7777777777778,120,23,1
408,"SL","ER","N",10,120,1,100,20,112,7
408,"SL","ER","N",11,40,1,94.5454545454545,120,43,3
408,"SL","ER","N",12,120,2,96.6666666666667,40,128,8
408,"SL","ER","N",13,140,2,100,120,143,9
408,"SL","ER","N",14,120,2,101.428571428571,140,135,7
408,"SL","ER","N",15,100,2,101.333333333333,120,116,6
408,"SL","ER","N",16,60,2,98.75,100,84,4
408,"SL","ER","N",17,80,2,97.6470588235294,60,89,4
408,"SL","ER","N",18,20,2,93.3333333333333,80,37,1
408,"SL","ER","N",19,140,2,95.7894736842105,20,147,9
408,"SL","ER","N",20,40,2,93,140,42,3
408,"SL","ER","N",21,100,2,93.3333333333333,40,97,6
408,"SL","ER","N",22,120,2,94.5454545454545,100,128,7
408,"SL","ER","N",23,40,1,92.1739130434783,120,33,3
408,"SL","ER","N",24,60,1,90.8333333333333,40,53,3
408,"SL","ER","N",25,120,1,92,60,112,7
408,"SL","ER","N",26,140,1,93.8461538461538,120,136,8
408,"SL","ER","N",27,100,1,94.0740740740741,140,97,5
408,"SL","ER","N",28,140,1,95.7142857142857,100,140,9
408,"SL","ER","N",29,120,1,96.551724137931,140,129,8
408,"SL","ER","N",30,80,1,96,120,89,5
408,"SL","ER","N",31,20,1,94.6666666666667,80,24,1
408,"SL","ER","N",32,120,1,95.4838709677419,20,121,7
408,"SL","ER","N",33,100,1,94.5454545454545,120,111,6
408,"SL","ER","N",34,60,2,93.5294117647059,100,75,4
408,"SL","ER","N",35,120,2,94.2857142857143,60,124,7
408,"SL","ER","N",36,40,2,92.7777777777778,120,57,3
408,"SL","ER","N",37,140,2,94.054054054054,40,143,9
408,"SL","ER","N",38,100,2,94.2105263157895,140,117,5
408,"SL","ER","N",39,140,2,95.3846153846154,100,144,9
408,"SL","ER","N",40,80,2,95,140,100,5
408,"SL","ER","N",41,120,2,95.609756097561,80,123,7
408,"SL","ER","N",42,100,2,95.7142857142857,120,96,6
408,"SL","ER","N",43,20,2,93.953488372093,100,36,2
408,"SL","ER","N",44,120,2,94.5454545454545,20,149,7
408,"SL","ER","N",45,120,1,95.1111111111111,120,110,8
408,"SL","ER","N",46,100,1,95.2173913043478,120,91,6
408,"SL","ER","N",47,120,1,95.7446808510638,100,134,7
408,"SL","ER","N",48,20,1,94.1666666666667,120,19,2
408,"SL","ER","N",49,140,1,95.1020408163265,20,163,9
408,"SL","ER","N",50,120,1,95.6,140,121,8
408,"SL","ER","N",51,60,1,94.9019607843137,120,81,4
408,"SL","ER","N",52,140,1,95.7692307692308,60,143,9
408,"SL","ER","N",53,40,1,94.7169811320755,140,34,3
408,"SL","ER","N",54,100,1,94.8148148148148,40,112,6
408,"SL","ER","N",55,80,1,94.5454545454545,100,77,5
408,"SL","ER","N",56,80,2,94.2857142857143,80,102,5
408,"SL","ER","N",57,120,2,94.7368421052632,80,131,8
408,"SL","ER","N",58,40,2,93.7931034482759,120,43,3
408,"SL","ER","N",59,100,2,93.8983050847458,40,95,6
408,"SL","ER","N",60,20,2,92.6666666666667,100,29,1
408,"SL","ER","N",61,100,2,92.7868852459016,20,94,6
408,"SL","ER","N",62,60,2,92.258064516129,100,81,4
408,"SL","ER","N",63,140,2,93.015873015873,60,144,9
408,"SL","ER","N",64,120,2,93.4375,140,123,8
408,"SL","ER","N",65,120,2,93.8461538461538,120,128,7
408,"SL","ER","N",66,140,2,94.5454545454545,120,148,9
505,"SL","ER","N",1,120,1,120,120,117,7
505,"SL","ER","N",2,60,1,90,120,54,4
505,"SL","ER","N",3,140,1,106.666666666667,60,140,9
505,"SL","ER","N",4,20,1,85,140,22,1
505,"SL","ER","N",5,100,1,88,20,93,6
505,"SL","ER","N",6,40,1,80,100,47,2
505,"SL","ER","N",7,120,1,85.7142857142857,40,120,7
505,"SL","ER","N",8,120,1,90,120,138,7
505,"SL","ER","N",9,140,1,95.5555555555556,120,162,9
505,"SL","ER","N",10,100,1,96,140,114,5
505,"SL","ER","N",11,80,1,94.5454545454545,100,90,4
505,"SL","ER","N",12,140,2,98.3333333333333,80,152,9
505,"SL","ER","N",13,100,2,98.4615384615385,140,111,5
505,"SL","ER","N",14,120,2,100,100,132,7
505,"SL","ER","N",15,140,2,102.666666666667,120,147,9
505,"SL","ER","N",16,120,2,103.75,140,126,7
505,"SL","ER","N",17,80,2,102.352941176471,120,93,4
505,"SL","ER","N",18,100,2,102.222222222222,80,115,5
505,"SL","ER","N",19,20,2,97.8947368421053,100,22,1
505,"SL","ER","N",20,60,2,96,20,65,3
505,"SL","ER","N",21,40,2,93.3333333333333,60,35,2
505,"SL","ER","N",22,120,2,94.5454545454545,40,104,7
505,"SL","ER","N",23,100,1,94.7826086956522,120,108,6
505,"SL","ER","N",24,80,1,94.1666666666667,100,89,5
505,"SL","ER","N",25,120,1,95.2,80,129,7
505,"SL","ER","N",26,60,1,93.8461538461538,120,73,3
505,"SL","ER","N",27,120,1,94.8148148148148,60,122,7
505,"SL","ER","N",28,140,1,96.4285714285714,120,170,8
505,"SL","ER","N",29,20,1,93.7931034482759,140,23,1
505,"SL","ER","N",30,140,1,95.3333333333333,20,156,9
505,"SL","ER","N",31,120,1,95.3333333333333,140,125,6
505,"SL","ER","N",32,100,1,95.4838709677419,120,108,5
505,"SL","ER","N",33,40,1,94.5454545454545,100,52,2
505,"SL","ER","N",34,80,2,94.1176470588235,40,81,4
505,"SL","ER","N",35,60,2,93.1428571428571,80,64,4
505,"SL","ER","N",36,140,2,94.4444444444444,60,148,9
505,"SL","ER","N",37,120,2,95.1351351351351,140,133,7
505,"SL","ER","N",38,100,2,95.2631578947368,120,111,5
505,"SL","ER","N",39,40,2,93.8461538461538,100,49,2
505,"SL","ER","N",40,100,2,94,40,93,5
505,"SL","ER","N",41,120,2,94.6341463414634,100,119,7
505,"SL","ER","N",42,120,2,95.2380952380952,120,118,8
505,"SL","ER","N",43,20,2,93.4883720930233,120,18,1
505,"SL","ER","N",44,140,2,94.5454545454545,20,137,8
505,"SL","ER","N",45,60,1,93.7777777777778,140,69,3
505,"SL","ER","N",46,120,1,94.3478260869565,60,143,6
505,"SL","ER","N",47,120,1,94.8936170212766,120,147,6
505,"SL","ER","N",48,40,1,93.75,120,49,2
505,"SL","ER","N",49,20,1,92.2448979591837,40,22,1
505,"SL","ER","N",50,140,1,93.2,20,153,9
505,"SL","ER","N",51,120,1,93.7254901960784,140,135,7
505,"SL","ER","N",52,100,1,93.8461538461538,120,113,6
505,"SL","ER","N",53,140,1,94.7169811320755,100,138,9
505,"SL","ER","N",54,100,1,94.8148148148148,140,96,5
505,"SL","ER","N",55,80,1,94.5454545454545,100,95,4
505,"SL","ER","N",56,140,2,95.3571428571429,80,133,8
505,"SL","ER","N",57,40,2,94.3859649122807,140,49,2
505,"SL","ER","N",58,140,2,95.1724137931034,40,141,9
505,"SL","ER","N",59,20,2,93.8983050847458,140,18,1
505,"SL","ER","N",60,100,2,94,20,84,5
505,"SL","ER","N",61,80,2,93.7704918032787,100,65,4
505,"SL","ER","N",62,60,2,93.2258064516129,80,55,3
505,"SL","ER","N",63,120,2,93.6507936507936,60,98,7
505,"SL","ER","N",64,120,2,94.0625,120,123,7
505,"SL","ER","N",65,120,2,94.4615384615385,120,118,7
505,"SL","ER","N",66,100,2,94.5454545454545,120,98,5
105,"SL","ER","P",1,20,1,20,20,18,2
105,"SL","ER","P",2,80,1,50,20,90,5
105,"SL","ER","P",3,60,1,53.3333333333333,80,65,5
105,"SL","ER","P",4,40,1,50,60,48,4
105,"SL","ER","P",5,100,1,60,40,102,8
105,"SL","ER","P",6,120,1,70,100,124,9
105,"SL","ER","P",7,40,1,65.7142857142857,120,53,4
105,"SL","ER","P",8,140,1,75,40,101,9
105,"SL","ER","P",9,20,1,68.8888888888889,140,22,1
105,"SL","ER","P",10,60,1,68,20,69,5
105,"SL","ER","P",11,40,1,65.4545454545455,60,40,4
105,"SL","ER","P",12,60,2,65,40,97,6
105,"SL","ER","P",13,40,2,63.0769230769231,60,56,4
105,"SL","ER","P",14,20,2,60,40,25,1
105,"SL","ER","P",15,80,2,61.3333333333333,20,74,7
105,"SL","ER","P",16,60,2,61.25,80,68,6
105,"SL","ER","P",17,40,2,60,60,66,4
105,"SL","ER","P",18,100,2,62.2222222222222,40,105,7
105,"SL","ER","P",19,40,2,61.0526315789474,100,66,5
105,"SL","ER","P",20,140,2,65,40,144,9
105,"SL","ER","P",21,120,2,67.6190476190476,140,127,9
105,"SL","ER","P",22,20,2,65.4545454545455,120,23,2
105,"SL","ER","P",23,20,1,63.4782608695652,20,20,2
105,"SL","ER","P",24,40,1,62.5,20,36,4
105,"SL","ER","P",25,60,1,62.4,40,61,6
105,"SL","ER","P",26,100,1,63.8461538461538,60,90,7
105,"SL","ER","P",27,140,1,66.6666666666667,100,112,9
105,"SL","ER","P",28,80,1,67.1428571428571,140,88,6
105,"SL","ER","P",29,120,1,68.9655172413793,80,100,8
105,"SL","ER","P",30,60,1,68.6666666666667,120,75,6
105,"SL","ER","P",31,40,1,69.3333333333333,60,59,4
105,"SL","ER","P",32,20,1,67.741935483871,40,24,2
105,"SL","ER","P",33,40,1,65.4545454545455,20,41,4
105,"SL","ER","P",34,140,2,67.6470588235294,40,147,9
105,"SL","ER","P",35,20,2,66.2857142857143,140,32,2
105,"SL","ER","P",36,40,2,65.5555555555556,20,40,3
105,"SL","ER","P",37,20,2,64.3243243243243,40,28,2
105,"SL","ER","P",38,60,2,64.2105263157895,20,80,5
105,"SL","ER","P",39,40,2,63.5897435897436,60,51,4
105,"SL","ER","P",40,100,2,64.5,40,93,7
105,"SL","ER","P",41,120,2,65.8536585365854,100,123,8
105,"SL","ER","P",42,60,2,65.7142857142857,120,92,5
105,"SL","ER","P",43,40,2,65.1162790697674,60,76,4
105,"SL","ER","P",44,80,2,65.4545454545455,40,84,7
105,"SL","ER","P",45,60,1,65.3333333333333,80,60,5
105,"SL","ER","P",46,40,1,64.7826086956522,60,51,4
105,"SL","ER","P",47,20,1,63.8297872340426,40,24,2
105,"SL","ER","P",48,120,1,65,20,107,9
105,"SL","ER","P",49,80,1,65.3061224489796,120,59,6
105,"SL","ER","P",50,100,1,66,80,91,7
105,"SL","ER","P",51,60,1,65.8823529411765,100,67,5
105,"SL","ER","P",52,20,1,65,60,23,2
105,"SL","ER","P",53,40,1,64.5283018867924,20,46,3
105,"SL","ER","P",54,40,1,64.0740740740741,40,48,3
105,"SL","ER","P",55,140,1,65.4545454545455,40,133,9
105,"SL","ER","P",56,120,2,66.4285714285714,140,133,8
105,"SL","ER","P",57,20,2,65.6140350877193,120,37,2
105,"SL","ER","P",58,60,2,65.5172413793103,20,62,5
105,"SL","ER","P",59,40,2,65.0847457627119,60,54,4
105,"SL","ER","P",60,100,2,65.6666666666667,40,106,7
105,"SL","ER","P",61,40,2,65.2459016393443,100,61,4
105,"SL","ER","P",62,140,2,66.4516129032258,40,144,9
105,"SL","ER","P",63,60,2,66.3492063492064,140,66,5
105,"SL","ER","P",64,40,2,65.9375,60,59,4
105,"SL","ER","P",65,80,2,66.1538461538462,40,87,6
105,"SL","ER","P",66,20,2,65.4545454545455,80,37,2
207,"SL","ER","P",1,40,1,40,40,28,4
207,"SL","ER","P",2,120,1,80,40,88,7
207,"SL","ER","P",3,20,1,60,120,18,1
207,"SL","ER","P",4,60,1,60,20,46,4
207,"SL","ER","P",5,100,1,68,60,75,6
207,"SL","ER","P",6,60,1,66.6666666666667,100,48,4
207,"SL","ER","P",7,80,1,68.5714285714286,60,80,5
207,"SL","ER","P",8,40,1,65,80,36,3
207,"SL","ER","P",9,20,1,60,40,23,2
207,"SL","ER","P",10,40,1,58,20,35,3
207,"SL","ER","P",11,140,1,65.4545454545455,40,158,9
207,"SL","ER","P",12,40,2,63.3333333333333,140,78,3
207,"SL","ER","P",13,80,2,64.6153846153846,40,79,6
207,"SL","ER","P",14,40,2,62.8571428571429,80,48,4
207,"SL","ER","P",15,140,2,68,40,145,8
207,"SL","ER","P",16,100,2,70,140,102,7
207,"SL","ER","P",17,120,2,72.9411764705882,100,122,7
207,"SL","ER","P",18,60,2,72.2222222222222,120,88,5
207,"SL","ER","P",19,40,2,70.5263157894737,60,57,4
207,"SL","ER","P",20,20,2,68,40,25,1
207,"SL","ER","P",21,60,2,67.6190476190476,20,53,4
207,"SL","ER","P",22,20,2,65.4545454545455,60,16,2
207,"SL","ER","P",23,60,1,65.2173913043478,20,41,4
207,"SL","ER","P",24,140,1,68.3333333333333,60,116,8
207,"SL","ER","P",25,100,1,69.6,140,91,7
207,"SL","ER","P",26,80,1,70,100,58,5
207,"SL","ER","P",27,40,1,68.8888888888889,80,31,4
207,"SL","ER","P",28,40,1,67.8571428571429,40,43,3
207,"SL","ER","P",29,20,1,66.2068965517241,40,21,2
207,"SL","ER","P",30,120,1,68,20,67,6
207,"SL","ER","P",31,40,1,68,120,43,3
207,"SL","ER","P",32,60,1,67.741935483871,40,49,4
207,"SL","ER","P",33,20,1,65.4545454545455,60,22,1
207,"SL","ER","P",34,60,2,65.2941176470588,20,90,3
207,"SL","ER","P",35,120,2,66.8571428571429,60,120,7
207,"SL","ER","P",36,140,2,68.8888888888889,120,143,8
207,"SL","ER","P",37,40,2,68.1081081081081,140,61,4
207,"SL","ER","P",38,80,2,68.4210526315789,40,89,5
207,"SL","ER","P",39,40,2,67.6923076923077,80,67,3
207,"SL","ER","P",40,20,2,66.5,40,24,1
207,"SL","ER","P",41,100,2,67.3170731707317,20,89,6
207,"SL","ER","P",42,20,2,66.1904761904762,100,20,1
207,"SL","ER","P",43,40,2,65.5813953488372,20,29,3
207,"SL","ER","P",44,60,2,65.4545454545455,40,47,3
207,"SL","ER","P",45,120,1,66.6666666666667,60,96,7
207,"SL","ER","P",46,80,1,66.9565217391304,120,57,5
207,"SL","ER","P",47,40,1,66.3829787234042,80,39,3
207,"SL","ER","P",48,20,1,65.4166666666667,40,21,1
207,"SL","ER","P",49,20,1,64.4897959183673,20,21,1
207,"SL","ER","P",50,40,1,64,20,31,3
207,"SL","ER","P",51,100,1,64.7058823529412,40,61,4
207,"SL","ER","P",52,140,1,66.1538461538462,100,83,6
207,"SL","ER","P",53,40,1,65.6603773584906,140,35,3
207,"SL","ER","P",54,60,1,65.5555555555556,40,47,3
207,"SL","ER","P",55,60,1,65.4545454545455,60,48,3
207,"SL","ER","P",56,120,2,66.4285714285714,60,123,6
207,"SL","ER","P",57,40,2,65.9649122807018,120,34,3
207,"SL","ER","P",58,140,2,67.2413793103448,40,150,7
207,"SL","ER","P",59,60,2,67.1186440677966,140,51,4
207,"SL","ER","P",60,60,2,67,60,72,4
207,"SL","ER","P",61,20,2,66.2295081967213,60,23,1
207,"SL","ER","P",62,40,2,65.8064516129032,20,39,3
207,"SL","ER","P",63,20,2,65.0793650793651,40,22,1
207,"SL","ER","P",64,100,2,65.625,20,98,5
207,"SL","ER","P",65,80,2,65.8461538461538,100,74,5
207,"SL","ER","P",66,40,2,65.4545454545455,80,42,3
303,"SL","ER","P",1,60,1,60,60,57,4
303,"SL","ER","P",2,140,1,100,60,127,8
303,"SL","ER","P",3,40,1,80,140,43,2
303,"SL","ER","P",4,40,1,70,40,49,3
303,"SL","ER","P",5,80,1,72,40,64,5
303,"SL","ER","P",6,20,1,63.3333333333333,80,23,1
303,"SL","ER","P",7,60,1,62.8571428571429,20,41,5
303,"SL","ER","P",8,40,1,60,60,46,4
303,"SL","ER","P",9,100,1,64.4444444444444,40,75,7
303,"SL","ER","P",10,120,1,70,100,102,8
303,"SL","ER","P",11,20,1,65.4545454545455,120,21,1
303,"SL","ER","P",12,120,2,70,20,137,6
303,"SL","ER","P",13,20,2,66.1538461538462,120,29,1
303,"SL","ER","P",14,100,2,68.5714285714286,20,92,6
303,"SL","ER","P",15,60,2,68,100,64,4
303,"SL","ER","P",16,140,2,72.5,60,131,9
303,"SL","ER","P",17,80,2,72.9411764705882,140,103,5
303,"SL","ER","P",18,40,2,71.1111111111111,80,57,3
303,"SL","ER","P",19,60,2,70.5263157894737,40,64,5
303,"SL","ER","P",20,40,2,69,60,41,3
303,"SL","ER","P",21,40,2,67.6190476190476,40,40,4
303,"SL","ER","P",22,20,2,65.4545454545455,40,26,1
303,"SL","ER","P",23,20,1,63.4782608695652,20,18,2
303,"SL","ER","P",24,60,1,63.3333333333333,20,35,5
303,"SL","ER","P",25,40,1,62.4,60,37,4
303,"SL","ER","P",26,120,1,64.6153846153846,40,67,8
303,"SL","ER","P",27,100,1,65.9259259259259,120,79,7
303,"SL","ER","P",28,80,1,66.4285714285714,100,79,6
303,"SL","ER","P",29,20,1,64.8275862068966,80,22,1
303,"SL","ER","P",30,40,1,64,20,31,3
303,"SL","ER","P",31,40,1,63.3333333333333,40,34,4
303,"SL","ER","P",32,60,1,63.2258064516129,40,57,5
303,"SL","ER","P",33,140,1,65.4545454545455,60,98,9
303,"SL","ER","P",34,20,2,64.1176470588235,140,33,1
303,"SL","ER","P",35,40,2,63.4285714285714,20,42,4
303,"SL","ER","P",36,120,2,65,40,96,7
303,"SL","ER","P",37,20,2,63.7837837837838,120,22,1
303,"SL","ER","P",38,80,2,64.2105263157895,20,50,6
303,"SL","ER","P",39,100,2,65.1282051282051,80,70,7
303,"SL","ER","P",40,140,2,67,100,118,8
303,"SL","ER","P",41,40,2,66.3414634146341,140,41,3
303,"SL","ER","P",42,60,2,66.1904761904762,40,56,5
303,"SL","ER","P",43,40,2,65.5813953488372,60,51,4
303,"SL","ER","P",44,60,2,65.4545454545455,40,46,6
303,"SL","ER","P",45,60,1,65.3333333333333,60,45,6
303,"SL","ER","P",46,20,1,64.3478260869565,60,25,1
303,"SL","ER","P",47,40,1,63.8297872340426,20,48,3
303,"SL","ER","P",48,20,1,62.9166666666667,40,25,2
303,"SL","ER","P",49,120,1,64.0816326530612,20,90,8
303,"SL","ER","P",50,80,1,64.4,120,71,7
303,"SL","ER","P",51,40,1,63.921568627451,80,51,4
303,"SL","ER","P",52,100,1,64.6153846153846,40,99,8
303,"SL","ER","P",53,40,1,64.1509433962264,100,55,5
303,"SL","ER","P",54,140,1,65.5555555555556,40,123,9
303,"SL","ER","P",55,60,1,65.4545454545455,140,76,5
303,"SL","ER","P",56,80,2,65.7142857142857,60,86,6
303,"SL","ER","P",57,60,2,65.6140350877193,80,66,5
303,"SL","ER","P",58,140,2,66.8965517241379,60,132,9
303,"SL","ER","P",59,120,2,67.7966101694915,140,105,8
303,"SL","ER","P",60,40,2,67.3333333333333,120,88,4
303,"SL","ER","P",61,100,2,67.8688524590164,40,83,7
303,"SL","ER","P",62,20,2,67.0967741935484,100,37,1
303,"SL","ER","P",63,20,2,66.3492063492064,20,28,2
303,"SL","ER","P",64,40,2,65.9375,20,43,4
303,"SL","ER","P",65,40,2,65.5384615384615,40,36,4
303,"SL","ER","P",66,60,2,65.4545454545455,40,61,5
401,"SL","ER","P",1,120,1,120,120,93,7
401,"SL","ER","P",2,140,1,130,120,132,8
401,"SL","ER","P",3,40,1,100,140,40,3
401,"SL","ER","P",4,60,1,90,40,61,4
401,"SL","ER","P",5,80,1,88,60,72,5
401,"SL","ER","P",6,60,1,83.3333333333333,80,57,3
401,"SL","ER","P",7,100,1,85.7142857142857,60,90,6
401,"SL","ER","P",8,20,1,77.5,100,18,2
401,"SL","ER","P",9,20,1,71.1111111111111,20,19,2
401,"SL","ER","P",10,40,1,68,20,37,3
401,"SL","ER","P",11,40,1,65.4545454545455,40,40,3
401,"SL","ER","P",12,100,2,68.3333333333333,40,105,6
401,"SL","ER","P",13,120,2,72.3076923076923,100,110,7
401,"SL","ER","P",14,60,2,71.4285714285714,120,66,4
401,"SL","ER","P",15,40,2,69.3333333333333,60,41,3
401,"SL","ER","P",16,40,2,67.5,40,41,3
401,"SL","ER","P",17,20,2,64.7058823529412,40,26,2
401,"SL","ER","P",18,20,2,62.2222222222222,20,23,2
401,"SL","ER","P",19,40,2,61.0526315789474,20,45,3
401,"SL","ER","P",20,80,2,62,40,75,5
401,"SL","ER","P",21,140,2,65.7142857142857,80,106,9
401,"SL","ER","P",22,60,2,65.4545454545455,140,69,4
401,"SL","ER","P",23,120,1,67.8260869565217,60,89,8
401,"SL","ER","P",24,60,1,67.5,120,60,4
401,"SL","ER","P",25,80,1,68,60,73,5
401,"SL","ER","P",26,20,1,66.1538461538462,80,25,2
401,"SL","ER","P",27,100,1,67.4074074074074,20,83,6
401,"SL","ER","P",28,20,1,65.7142857142857,100,26,2
401,"SL","ER","P",29,40,1,64.8275862068966,20,38,3
401,"SL","ER","P",30,140,1,67.3333333333333,40,99,9
401,"SL","ER","P",31,60,1,65.3333333333333,140,66,4
401,"SL","ER","P",32,40,1,64.5161290322581,60,55,3
401,"SL","ER","P",33,40,1,65.4545454545455,40,40,2
401,"SL","ER","P",34,80,2,65.8823529411765,40,73,5
401,"SL","ER","P",35,40,2,65.1428571428571,80,60,2
401,"SL","ER","P",36,40,2,64.4444444444444,40,55,3
401,"SL","ER","P",37,100,2,65.4054054054054,40,84,7
401,"SL","ER","P",38,140,2,67.3684210526316,100,150,9
401,"SL","ER","P",39,20,2,66.1538461538462,140,32,2
401,"SL","ER","P",40,120,2,67.5,20,89,7
401,"SL","ER","P",41,60,2,67.3170731707317,120,47,3
401,"SL","ER","P",42,20,2,66.1904761904762,60,27,2
401,"SL","ER","P",43,60,2,66.046511627907,20,48,4
401,"SL","ER","P",44,40,2,65.4545454545455,60,47,3
401,"SL","ER","P",45,60,1,65.3333333333333,40,63,4
401,"SL","ER","P",46,20,1,64.3478260869565,60,37,2
401,"SL","ER","P",47,40,1,63.8297872340426,20,40,3
401,"SL","ER","P",48,20,1,62.9166666666667,40,20,2
401,"SL","ER","P",49,100,1,63.6734693877551,20,80,7
401,"SL","ER","P",50,60,1,63.6,100,55,3
401,"SL","ER","P",51,40,1,63.1372549019608,60,38,2
401,"SL","ER","P",52,40,1,62.6923076923077,40,45,2
401,"SL","ER","P",53,120,1,63.7735849056604,40,82,8
401,"SL","ER","P",54,80,1,64.0740740740741,120,79,6
401,"SL","ER","P",55,140,1,65.4545454545455,80,115,9
401,"SL","ER","P",56,20,2,64.6428571428571,140,24,1
401,"SL","ER","P",57,20,2,63.859649122807,20,23,2
401,"SL","ER","P",58,140,2,65.1724137931034,20,108,8
401,"SL","ER","P",59,60,2,65.0847457627119,140,80,3
401,"SL","ER","P",60,80,2,65.3333333333333,60,77,5
401,"SL","ER","P",61,40,2,64.9180327868852,80,46,2
401,"SL","ER","P",62,120,2,65.8064516129032,40,87,7
401,"SL","ER","P",63,100,2,66.3492063492064,120,100,5
401,"SL","ER","P",64,60,2,66.25,100,68,3
401,"SL","ER","P",65,40,2,65.8461538461538,60,45,2
401,"SL","ER","P",66,40,2,65.4545454545455,40,38,2
409,"SL","ER","P",1,60,1,60,60,68,5
409,"SL","ER","P",2,40,1,50,60,44,4
409,"SL","ER","P",3,80,1,60,40,78,7
409,"SL","ER","P",4,140,1,80,80,121,9
409,"SL","ER","P",5,100,1,84,140,111,8
409,"SL","ER","P",6,40,1,76.6666666666667,100,65,4
409,"SL","ER","P",7,120,1,82.8571428571429,40,127,8
409,"SL","ER","P",8,20,1,75,120,24,3
409,"SL","ER","P",9,60,1,73.3333333333333,20,68,5
409,"SL","ER","P",10,40,1,70,60,53,4
409,"SL","ER","P",11,20,1,65.4545454545455,40,34,2
409,"SL","ER","P",12,60,2,65,20,64,5
409,"SL","ER","P",13,40,2,63.0769230769231,60,51,4
409,"SL","ER","P",14,60,2,62.8571428571429,40,56,5
409,"SL","ER","P",15,40,2,61.3333333333333,60,45,4
409,"SL","ER","P",16,20,2,58.75,40,23,2
409,"SL","ER","P",17,40,2,57.6470588235294,20,33,3
409,"SL","ER","P",18,120,2,61.1111111111111,40,109,9
409,"SL","ER","P",19,20,2,58.9473684210526,120,25,2
409,"SL","ER","P",20,140,2,63,20,138,9
409,"SL","ER","P",21,80,2,63.8095238095238,140,88,7
409,"SL","ER","P",22,100,2,65.4545454545455,80,110,7
409,"SL","ER","P",23,140,1,68.695652173913,100,113,8
409,"SL","ER","P",24,100,1,70,140,108,7
409,"SL","ER","P",25,80,1,70.4,100,80,6
409,"SL","ER","P",26,120,1,72.3076923076923,80,121,8
